Property Type,Property Subtype,Region,City,CP,Agency Name,Agency Email,Agency Phone,Type de vente,Price,Nombre de façades,Nombre de chambres,Nombre de salles de bain,Nombre de douches,Nombre de toilettes,Nombre de pièces,Nombre de parking intérieurs,Nombre de parking extérieurs,Type de cuisine,État du bâtiment,Surface habitable,Surface jardin,Surface totale,Basement,Dressing,Dining Room,Meublé,Cheminée,Balcon,Terrasse,Jardin,Piscine
HOUSE,HOUSE,Wallonie,Hamois Natoye,5360,Team Construct,storage9512_452@importfrommedia.be,+32 2 556 47 56,BUY_REGULAR,348652,4,3,1,0,2,,1,,,AS_NEW,189,,841,0,0,0,0,0,0,0,0,0
APARTMENT,PENTHOUSE,Flandres,Alost,9300,Cornelis & Partners Geraardsbergen,storage5289_17@importfrommedia.be,,BUY_REGULAR,759000,2,4,2,1,2,,,,USA_SEMI_EQUIPPED,AS_NEW,180,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Attert,6717,Felice Capraro Immobilière,felice.capraro@apilead.lu,,BUY_REGULAR,750000,4,4,2,0,2,16,2,4,,AS_NEW,270,,1000,0,1,1,0,1,0,1,0,1
HOUSE,HOUSE,Flandres,Dendermonde,9200,ERA Wonen Dendermonde,immoweb@erabelgium.be,+32 3 296 37 69,BUY_REGULAR,210000,2,2,1,0,,,,,,,120,,200,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Woluwe-Saint-Lambert,1200,Immo Bolle sprl,immoboll_auderghem@importfrommedia.be,+32 2 660 00 64,BUY_REGULAR,372500,,2,1,0,1,,,,,TO_BE_DONE_UP,110,,,0,0,0,0,0,0,1,0,0
APARTMENT,PENTHOUSE,Bruxelles,Uccle,1180,Victoire (Vente),victoire_2801@importfrommedia.be,+32 2 375 10 10,BUY_REGULAR,1360000,4,3,1,2,3,4,1,2,USA_HYPER_EQUIPPED,AS_NEW,179,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Grâce-Hollogne,4460,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,99000,2,3,1,1,1,,,,,TO_RENOVATE,95,115,235,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Flandres,Borgerhout,2140,Via Sofie,hello@viasofie.be,+32 483 71 37 10,BUY_REGULAR,285000,2,2,,1,1,,,,SEMI_EQUIPPED,TO_RENOVATE,162,8,85,1,0,0,0,0,0,0,1,0
APARTMENT,GROUND_FLOOR,Flandres,Temse,9140,ERA Wonen Sint-Niklaas,immoweb@erabelgium.be,+32 3 296 37 69,BUY_REGULAR,299900,2,2,1,0,,,,,,GOOD,82,,,0,0,0,0,0,0,1,0,0
HOUSE,VILLA,Flandres,VICHTE,8570,Immo Van Parijs,immovanparijs-z7jqoksk@omniwebsites.be,+32 56 29 30 30,BUY_REGULAR,495000,4,3,1,0,1,,4,4,USA_HYPER_EQUIPPED,GOOD,173,,845,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Tubize,1480,YAKimmo,erika@yakimmo.be,+32 2 355 17 51,BUY_REGULAR,369000,2,3,1,1,2,,,,INSTALLED,GOOD,200,250,380,1,0,0,0,0,0,1,1,0
HOUSE,VILLA,Wallonie,Hastière,5540,Dynasty,storage8437_934@importfrommedia.be,,BUY_REGULAR,529000,4,4,3,3,3,,2,12,INSTALLED,AS_NEW,191,,2628,0,0,1,1,0,0,1,0,1
APARTMENT,APARTMENT,Bruxelles,Anderlecht,1070,Prestige Consultor Immobilier,prestigeconsultor_anderlecht@importfrommedia.be,,BUY_REGULAR,218000,4,2,1,0,1,,,,HYPER_EQUIPPED,AS_NEW,70,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Deinze,9800,Landbergh,199809@secure.fortissimmo.net,+32 9 225 25 24,BUY_REGULAR,197000,,2,1,0,,6,,,INSTALLED,AS_NEW,65,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Lennik,1750,Living Stone Dilbeek,pajota_dilbeek@importfrommedia.be,+32 2 466 05 75,BUY_REGULAR,497500,3,3,1,0,2,,1,4,INSTALLED,GOOD,179,,808,0,0,0,0,0,0,1,0,1
HOUSE,HOUSE,Wallonie,Blegny,4670,WAUCOMONT srl : Visé – Barchon,info@waucomont.be,+32 4 287 32 82,BUY_REGULAR,449000,4,4,1,0,2,,1,1,INSTALLED,,257,,1536,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,NALINNES,6120,David Robin Immobilier,david-robin@omniwebsites.be,+32 71 81 08 88,BUY_REGULAR,395000,4,5,3,0,2,,4,4,INSTALLED,GOOD,230,,1050,0,0,1,0,1,0,0,1,0
HOUSE,HOUSE,Wallonie,Seraing,4100,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,175000,2,3,1,0,2,,1,,INSTALLED,GOOD,105,113,226,1,0,1,0,0,0,1,1,0
HOUSE,VILLA,Flandres,Wemmel,1780,TRIOR Jette,triorwaterloo_669@importfrommedia.be,+32 2 430 37 30,BUY_REGULAR,695000,4,5,2,0,31,,1,4,USA_HYPER_EQUIPPED,GOOD,284,500,1210,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,SAINT-JOSSE-TEN-NOODE,1210,Les Viviers Properties,lesviviersbruxelles@omniwebsites.be,+32 2 742 01 42,BUY_REGULAR,290000,,1,1,0,1,,1,,INSTALLED,GOOD,75,150,,1,0,0,1,1,0,1,1,0
HOUSE,HOUSE,Flandres,Bruges,8200,Egen Vastgoed,storage8419_206@importfrommedia.be,,BUY_REGULAR,218895,4,3,1,0,,,,2,HYPER_EQUIPPED,,,,0,0,0,0,0,0,0,1,0,0
APARTMENT,DUPLEX,Bruxelles,Molenbeek-Saint-Jean,1080,Century 21 Astrid,storage10504_782@importfrommedia.be,+32 2 219 21 21,BUY_REGULAR,210000,2,3,1,1,1,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,98,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,SAINT-GEORGES-SUR-MEUSE,4470,Immobilière Bertrand Huy,xavierbertrand1@omniwebsites.be,+32 85 30 10 03,BUY_REGULAR,179000,4,3,1,0,,,,3,SEMI_EQUIPPED,TO_RENOVATE,193,1680,1998,1,0,0,0,1,0,1,1,0
HOUSE,VILLA,Flandres,Zaventem,1930,Century 21 Home Sweet Home,storage5107_833@importfrommedia.be,+32 2 640 95 73,BUY_REGULAR,840000,4,7,,0,4,,1,8,SEMI_EQUIPPED,AS_NEW,391,1620,1740,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Herentals,2200,Heylen Vastgoed Herentals,heylenvastgoed@omniwebsites.be,+32 14 70 51 58,BUY_REGULAR,345000,2,2,1,0,1,,,,INSTALLED,JUST_RENOVATED,85,,,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Meise,1860,Ellem Management,gb@ellem-management.be,+32 475 57 65 02,BUY_REGULAR,890000,4,4,2,1,5,,2,1,HYPER_EQUIPPED,TO_BE_DONE_UP,230,1973,2103,1,0,1,0,0,0,0,1,0
HOUSE,HOUSE,Flandres,Audenarde,9700,Cosy Home,info@cosyhome.immo,,BUY_REGULAR,399000,,3,1,0,,,1,,,,210,,200,0,0,1,0,0,0,0,1,0
HOUSE,HOUSE,Flandres,Grimbergen Strombeek-Bever,1853,Urban Concept sprl,urbancon_laeken@importfrommedia.be,+32 2 262 44 44,BUY_REGULAR,399000,3,3,1,0,2,,1,1,SEMI_EQUIPPED,TO_RENOVATE,144,274,435,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Braine-le-Comte,7090,NOVA IMMO,storage10305_741@importfrommedia.be,+32 67 85 67 67,BUY_REGULAR,185000,3,4,1,1,1,,1,,NOT_INSTALLED,TO_RENOVATE,230,220,380,1,0,0,0,0,0,0,1,0
APARTMENT,APARTMENT,Bruxelles,Schaerbeek,1030,Immo Trust,immotrus_bruxelles@importfrommedia.be,+32 2 770 99 90,BUY_REGULAR,260000,,1,1,1,1,,,,HYPER_EQUIPPED,,65,,,1,0,0,1,0,0,0,0,0
HOUSE,HOUSE,Flandres,Alost,9300,Woonbemiddeling NV,99272@secure.fortissimmo.net,+32 53 78 99 36,BUY_REGULAR,189000,,3,1,0,,,3,,,TO_RENOVATE,147,418,531,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Sint-Niklaas,9100,Immo Service,99389@secure.fortissimmo.net,+32 3 766 40 66,BUY_REGULAR,395000,,2,1,0,2,12,,,,AS_NEW,,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,,Saint-Tropez,83990,Christophe Colpaert Exclusive Properties,christophecolpaert_knokke@importfrommedia.be,+32 50 61 25 71,BUY_REGULAR,1350000,,2,2,0,2,3,8,1,,AS_NEW,79,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Spa,4900,Ekilibre,storage4144_459@importfrommedia.be,+32 87 31 63 00,BUY_REGULAR,485000,3,2,1,0,2,,,1,NOT_INSTALLED,AS_NEW,103,,,1,0,0,0,0,0,1,0,1
HOUSE,HOUSE,Wallonie,RÈVES,6210,CENTURY 21 Maison Blanche,c21maisonblanche@omniwebsites.be,+32 67 87 45 00,BUY_REGULAR,550000,4,3,2,0,2,,2,3,USA_INSTALLED,AS_NEW,267,1000,1501,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Wallonie,FLÉMALLE,4400,C. Roufosse Affaires Immobilières,roufousse-kfaah9@omniwebsites.be,+32 4 234 21 10,BUY_REGULAR,200000,4,2,1,0,2,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,106,230,390,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Anvers,2060,Immo Jamar Antwerpen,info@jamar.immo,,BUY_REGULAR,395000,2,3,3,0,2,,,,,AS_NEW,183,,45,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Merksem,2170,Vastgoed Bardyn BV,vastgoedbardyn@omniwebsites.be,+32 3 304 60 60,BUY_REGULAR,239000,2,2,1,0,1,,1,,INSTALLED,GOOD,98,,,0,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Essen,2910,Immobib,immobib_antwerpen@importfrommedia.be,+32 3 230 59 39,BUY_REGULAR,249900,2,3,1,1,1,,,,INSTALLED,TO_RENOVATE,114,200,330,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,La Louvière Houdeng-Goegnies,7110,ALEX INVEST IMMOBILIER SPRL,info@alexinvest.be,+32 64 70 01 45,BUY_REGULAR,159000,2,4,1,0,1,,,,SEMI_EQUIPPED,GOOD,137,,80,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Sint-Denijs-Westrem,9051,Concept-Home,200186@secure.fortissimmo.net,+32 9 395 05 40,BUY_REGULAR,119000,,1,1,0,,,,,INSTALLED,,43,,,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8301,Immo BIS NV,immobis@contactme.skarabee.com,+32 50 63 20 41,BUY_REGULAR,2250000,,3,2,0,3,1,,,,GOOD,143,,,0,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Liege,4030,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,159900,2,2,2,2,2,,,,NOT_INSTALLED,GOOD,93,60,132,1,0,1,0,0,0,1,1,0
HOUSE,MIXED_USE_BUILDING,Wallonie,Amay,4540,Immobilière Bertrand Huy,xavierbertrand1@omniwebsites.be,+32 85 30 10 03,BUY_REGULAR,439000,4,0,1,2,3,,,,SEMI_EQUIPPED,GOOD,303,,153,1,0,0,0,1,0,1,0,0
HOUSE,VILLA,Flandres,Sint-Pieters-Leeuw,1600,De Immobiliers,deimmobiliers@contactme.skarabee.com,+32 2 356 00 00,BUY_REGULAR,795000,4,5,3,0,3,1,,4,,GOOD,381,,943,1,0,1,0,0,0,1,0,1
HOUSE,HOUSE,Flandres,SINT-PIETERS-LEEUW,1600,Clavis Immo,clavisimmo@omniwebsites.be,+32 2 670 19 70,BUY_REGULAR,365000,3,4,1,0,2,,1,1,INSTALLED,,153,50,175,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Jabbeke,8490,Egen Vastgoed,storage8419_206@importfrommedia.be,,BUY_REGULAR,218895,4,3,1,0,,,,2,HYPER_EQUIPPED,,,,0,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Merksplas,2330,Albert Rijkevorsel,albertrijkevorsel@contactme.skarabee.com,+32 80 02 52 37,BUY_REGULAR,549000,4,6,2,0,3,1,1,5,,GOOD,365,903,1339,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Jumet,6040,We Invest Charleroi,storage4563_800@importfrommedia.be,+32 71 15 87 87,BUY_REGULAR,229000,3,3,1,1,2,,1,1,INSTALLED,TO_BE_DONE_UP,108,290,370,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Kontich,2550,Leximmo,199794@secure.fortissimmo.net,+32 3 459 99 99,BUY_REGULAR,750000,,6,3,0,3,,,,,AS_NEW,351,,780,1,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Herzele,9550,Albert Gavere,albertkruisem@contactme.skarabee.com,,BUY_REGULAR,239000,2,2,1,0,1,1,1,,,GOOD,108,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Ans,4430,,,,BUY_REGULAR,299000,3,4,1,0,2,4,1,1,SEMI_EQUIPPED,GOOD,192,270,365,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Wetteren,9230,Immo De Ras,immowebimmoderas@importfrommedia.be,+32 53 60 65 60,BUY_REGULAR,259000,3,3,1,0,1,,1,5,USA_HYPER_EQUIPPED,GOOD,130,,446,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Courtrai,8500,Leonards Immobiliën,Z47917@secure.fortissimmo.net,+32 56 19 13 80,BUY_REGULAR,175000,,2,1,0,,,,,INSTALLED,AS_NEW,120,,124,1,0,0,0,0,0,0,1,0
APARTMENT,GROUND_FLOOR,Bruxelles,Woluwe-Saint-Pierre,1150,Sorimo  - Bruxelles,sorimo_bruxelles@importfrommedia.be,+32 2 772 80 20,BUY_REGULAR,650000,3,3,2,0,2,,,,HYPER_EQUIPPED,AS_NEW,150,200,,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Aubange,6790,Home Sweet Gaume,homesweetgaume@omniwebsites.be,+32 63 39 53 03,BUY_REGULAR,580000,4,4,3,0,2,,1,9,INSTALLED,GOOD,277,,1273,1,0,0,0,1,0,1,1,0
HOUSE,MIXED_USE_BUILDING,Flandres,Menen Rekkem,8930,DL Groupe Mouscron 056,cabinet056_553@importfrommedia.be,+32 56 34 00 04,BUY_REGULAR,325000,2,2,1,1,,,1,6,INSTALLED,GOOD,257,290,597,1,0,0,0,0,0,1,1,0
HOUSE,MANSION,Wallonie,Hannut,4280,L'Immobilière de Marneffe,redemarneffesprl_657@importfrommedia.be,+32 19 77 05 00,BUY_REGULAR,430000,2,4,1,1,2,,,,,GOOD,343,1050,1413,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Waremme,4300,L'Immobilière de Marneffe,redemarneffesprl_657@importfrommedia.be,+32 19 77 05 00,BUY_REGULAR,350000,4,5,1,1,2,,1,3,,GOOD,215,800,1198,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,GREMBERGEN,9200,Twins Exclusive,twinsexclusive@omniwebsites.be,+32 52 52 00 00,BUY_REGULAR,569000,4,2,2,0,3,,2,2,HYPER_EQUIPPED,,196,,672,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Bruxelles,Ixelles,1050,Immo Dussart Bruxelles,immodussart_68@importfrommedia.be,+32 2 640 22 22,BUY_REGULAR,725000,2,8,4,5,6,,,,INSTALLED,TO_RENOVATE,232,178,260,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Wallonie,MARCINELLE,6001,I INVESTISSEMENT SPRL,info@iinvest.be,+32 71 11 51 15,BUY_REGULAR,130000,,2,1,0,1,6,,,INSTALLED,GOOD,,,,0,0,1,0,0,0,1,0,0
APARTMENT,PENTHOUSE,Bruxelles,Bruxelles,1000,Hestia Immobilier,hestiaim_ganshoren@importfrommedia.be,,BUY_REGULAR,299000,3,2,1,1,1,,,1,USA_INSTALLED,AS_NEW,85,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Dison,4821,THONNARD & TRINON,storage2960_991@importfrommedia.be,+32 87 34 11 22,BUY_REGULAR,220000,2,4,1,0,2,,,,,TO_BE_DONE_UP,113,67,120,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Anvers,2060,Hans immo.,hansimmo-wr5pzi@omniwebsites.be,+32 3 290 30 30,BUY_REGULAR,289000,2,1,1,0,1,,,,INSTALLED,JUST_RENOVATED,105,,0,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Hoboken,2660,Hans immo.,hansimmo-wr5pzi@omniwebsites.be,+32 3 290 30 30,BUY_REGULAR,329000,2,4,1,0,2,,,,SEMI_EQUIPPED,GOOD,122,100,204,0,0,0,0,1,0,0,1,0
APARTMENT,GROUND_FLOOR,Flandres,Olen,2250,Heylen Vastgoed Herentals,heylenvastgoed@omniwebsites.be,+32 14 70 51 58,BUY_REGULAR,335000,2,2,1,1,2,,1,,INSTALLED,,106,,,1,0,0,0,1,0,1,0,0
HOUSE,MIXED_USE_BUILDING,Wallonie,Fontaine-l'Eveque,6140,Pacimmo,pacimmo_832@importfrommedia.be,+32 71 32 53 25,BUY_REGULAR,199900,2,2,1,1,2,,,,SEMI_EQUIPPED,TO_RENOVATE,600,70,670,1,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Bruxelles,Uccle,1180,Immobilière Hendrix – Genval,hendrix_lasne@importfrommedia.be,+32 10 23 87 00,BUY_REGULAR,695000,3,3,2,1,2,,,2,INSTALLED,GOOD,198,100,200,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Deurne (Antwerpen),2100,ERA Renomar,immoweb@erabelgium.be,+32 3 311 82 01,BUY_REGULAR,209000,2,3,1,0,,,,,,,90,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Saint-Hubert,6870,Honesty Marche -  7  bureaux proches de chez vous,honesty_marche-en-famenn@importfrommedia.be,+32 84 45 64 58,BUY_REGULAR,195000,3,3,1,0,2,,,,SEMI_EQUIPPED,TO_RENOVATE,130,,620,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Oostduinkerke,8670,Immo Angelo,199896@secure.fortissimmo.net,+32 58 51 14 32,BUY_REGULAR,695000,,0,2,0,1,10,,,,TO_BE_DONE_UP,95,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Liège,4000,We Invest Liège,storage4563_506@importfrommedia.be,+32 4 277 00 07,BUY_REGULAR,155000,2,2,1,0,1,,,,,GOOD,81,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,,guardamar del segura,03140,My 2nd Place,myplacer_my2ndplace@importfrommedia.be,,BUY_REGULAR,249000,2,2,2,0,2,,,1,HYPER_EQUIPPED,AS_NEW,78,,,1,0,0,0,0,0,1,0,1
HOUSE,HOUSE,Flandres,Zellik,1731,Immo David,immodavid_zellik@importfrommedia.be,+32 2 305 51 33,BUY_REGULAR,469000,3,3,1,0,2,,1,2,HYPER_EQUIPPED,AS_NEW,176,,775,0,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,BRUXELLES,1000,JEANVICTOR,contact_4194@alveen.com,,BUY_REGULAR,420000,3,2,2,2,2,8,,,INSTALLED,GOOD,100,,,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Vrasene,9120,Finehomes Vastgoed & Advies,finehomes@omniwebsites.be,+32 3 770 62 84,BUY_REGULAR,225000,2,2,1,0,1,,1,,INSTALLED,GOOD,70,,,0,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Flandres,Sleidinge,9940,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,295000,2,1,1,0,1,,,1,HYPER_EQUIPPED,AS_NEW,75,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Tirlemont,3300,Living Stone Tienen,pajota_tienen_282@importfrommedia.be,+32 16 76 72 70,BUY_REGULAR,139000,2,2,1,0,1,,,,SEMI_EQUIPPED,TO_RENOVATE,140,135,265,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Anderlecht,1070,Immo One,immoone@omniwebsites.be,+32 2 522 51 22,BUY_REGULAR,289000,2,2,1,0,1,,1,,INSTALLED,GOOD,105,,,1,0,0,0,1,0,1,0,0
HOUSE,VILLA,Flandres,Bierbeek,3360,Living Stone Leuven,pajota_493@importfrommedia.be,+32 16 60 76 09,BUY_REGULAR,819000,4,6,2,0,2,,2,2,HYPER_EQUIPPED,AS_NEW,345,,700,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Deinze,9800,Landbergh,199809@secure.fortissimmo.net,+32 9 225 25 24,BUY_REGULAR,440000,,3,2,0,1,11,,,INSTALLED,GOOD,116,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Bruges,8310,Egen Vastgoed,storage8419_206@importfrommedia.be,,BUY_REGULAR,218895,4,3,1,0,,,,2,HYPER_EQUIPPED,,,,0,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Schaerbeek,1030,Expertissimmo,expertissimmo_bruxelles@importfrommedia.be,+32 2 736 67 92,BUY_REGULAR,255000,2,2,1,0,1,,1,,SEMI_EQUIPPED,TO_RENOVATE,90,,,1,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,ANTWERPEN 2018,2018,Coprimmo Immobiliën,coprimmo@omniwebsites.be,+32 3 449 49 77,BUY_REGULAR,374000,,2,1,0,1,,,,INSTALLED,,126,,,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Musson,6750,Felice Capraro Immobilière,felice.capraro@apilead.lu,,BUY_REGULAR,469000,4,4,2,0,,10,1,,INSTALLED,AS_NEW,200,,2400,1,1,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Duffel,2570,Vastgoedplus,vastgoedplus@omniwebsites.be,+32 15 20 09 99,BUY_REGULAR,267000,2,2,1,0,1,,1,,SEMI_EQUIPPED,,88,155,,1,0,0,0,1,0,1,1,0
HOUSE,VILLA,Wallonie,Malmedy,4960,Engel & Völkers Liège,liege@engelvoelkers.com,+32 4 270 34 14,BUY_REGULAR,535000,4,3,1,1,2,,2,2,INSTALLED,GOOD,243,,2208,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Hoboken,2660,Habicom Vastgoed,habicom@omniwebsites.be,+32 3 449 42 41,BUY_REGULAR,275000,2,2,1,0,1,,,,SEMI_EQUIPPED,GOOD,94,,80,0,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Sint-Denijs-Westrem,9051,Landbergh,199809@secure.fortissimmo.net,+32 9 225 25 24,BUY_REGULAR,260000,,1,,0,,3,,1,HYPER_EQUIPPED,GOOD,60,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Mouscron,7700,Henro Immo,henroimmo@omniwebsites.be,+32 69 23 24 00,BUY_REGULAR,139000,2,3,1,0,1,,1,,,,143,,154,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Genk,3600,Nancy Aerts Vastgoed,storage8207_118@importfrommedia.be,,BUY_REGULAR,429000,4,2,2,0,3,,,4,,AS_NEW,174,,846,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Tubize,1480,Select Immo,selectimmo@omniwebsites.be,+32 2 390 00 00,BUY_REGULAR,150000,,1,,1,1,,,1,,,50,,,0,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Flandres,Deinze,9800,Landbergh,199809@secure.fortissimmo.net,+32 9 225 25 24,BUY_REGULAR,290000,,2,1,0,1,9,,,INSTALLED,GOOD,97,,,0,0,0,0,0,0,1,0,0
APARTMENT,FLAT_STUDIO,Flandres,Denderwindeke,9400,Topo-Immo bv,storage6453_600@importfrommedia.be,+32 54 33 39 33,BUY_REGULAR,259000,,3,1,0,,,,1,,GOOD,135,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Huy,4500,Trevi Rasquain,trevi-rasquain@omniwebsites.be,+32 85 25 39 03,BUY_REGULAR,495000,4,3,1,0,2,,2,6,INSTALLED,GOOD,170,,963,0,0,0,0,1,0,1,0,0
HOUSE,VILLA,Flandres,Damme,8340,Immo BIS NV,immobis@contactme.skarabee.com,+32 50 63 20 41,BUY_REGULAR,2500000,4,3,3,0,,1,,,,GOOD,,,7429,0,0,0,0,0,0,0,0,0
HOUSE,APARTMENT_BLOCK,Flandres,Alost,9300,Living Stone Dilbeek,pajota_dilbeek@importfrommedia.be,+32 2 466 05 75,BUY_REGULAR,278000,2,2,2,2,2,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,111,,0,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,SINT-AGATHA-BERCHEM,1082,Immo BPC.,immobpc@omniwebsites.be,+32 2 420 00 28,BUY_REGULAR,205000,2,1,1,0,1,,,,,GOOD,72,,,1,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Flandres,Wilrijk,2610,Immo De Laet,immodelaet@omniwebsites.be,+32 3 644 00 88,BUY_REGULAR,225000,2,2,1,0,1,,,,,AS_NEW,92,,,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Waremme,4300,Easyhome,storage7460_368@importfrommedia.be,+32 84 77 00 43,BUY_REGULAR,359000,4,3,1,0,2,,1,1,,GOOD,149,,556,0,0,0,0,0,0,1,0,0
APARTMENT,FLAT_STUDIO,Flandres,Nieuwpoort,8620,Portus bvba,info@portus.be,+32 58 62 50 50,BUY_REGULAR,225000,,1,1,0,1,,,,INSTALLED,GOOD,31,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Gand,9000,Infinimo,infinimo@omniwebsites.be,+32 9 383 06 76,BUY_REGULAR,215000,2,1,1,0,,,1,,SEMI_EQUIPPED,,55,,,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Bruxelles,Uccle,1180,BARNES BRUSSELS,brussels@apilead.net,+32 2 880 15 15,BUY_REGULAR,1490000,4,4,3,0,4,5,1,2,USA_UNINSTALLED,AS_NEW,270,,698,1,0,1,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Audenarde,9700,Immo D'Hondt,paralles@omniwebsites.be,,BUY_REGULAR,289000,,2,1,0,1,,,1,INSTALLED,GOOD,95,,,0,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Aarschot,3200,Unique Properties BVBA,uniqueproperties_leuven@importfrommedia.be,+32 16 90 90 90,BUY_REGULAR,419000,4,3,1,0,2,,,5,HYPER_EQUIPPED,AS_NEW,164,,800,1,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Anvers,2170,Heylen Vastgoed Deurne,heylenvastgoed@omniwebsites.be,+32 3 376 46 40,BUY_REGULAR,220000,2,2,1,0,1,,1,1,INSTALLED,JUST_RENOVATED,75,,,0,0,0,0,1,0,1,1,0
