Property Type,Property Subtype,Region,City,CP,Agency Name,Agency Email,Agency Phone,Type de vente,Price,Nombre de façades,Nombre de chambres,Nombre de salles de bain,Nombre de douches,Nombre de toilettes,Nombre de pièces,Nombre de parking intérieurs,Nombre de parking extérieurs,Type de cuisine,État du bâtiment,Surface habitable,Surface jardin,Surface totale,Basement,Dressing,Dining Room,Meublé,Cheminée,Balcon,Terrasse,Jardin,Piscine
HOUSE,MANSION,Bruxelles,Laeken,1020,FIERCE IMMO,storage7616_295@importfrommedia.be,+32 2 420 65 01,BUY_REGULAR,900000,3,9,7,7,5,,,,USA_HYPER_EQUIPPED,AS_NEW,285,105,723,1,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,,Campoamor,03189,My 2nd Place,myplacer_my2ndplace@importfrommedia.be,,BUY_REGULAR,145000,2,2,2,0,,,,,,AS_NEW,,,,0,0,0,0,0,0,1,0,1
HOUSE,HOUSE,Flandres,Roeselare,8800,ACX & Partners,info@acxenpartners.be,,BUY_REGULAR,199000,4,2,,0,,1,1,1,,TO_RENOVATE,,,322,0,0,0,0,0,0,0,0,0
HOUSE,TOWN_HOUSE,Wallonie,Verviers,4800,,,,BUY_REGULAR,279000,2,5,1,0,1,,1,,INSTALLED,GOOD,158,140,210,0,1,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Middelkerke,8430,Janssen en Janssen,hamme-janssenenjanssen@omniwebsites.be,+32 52 50 50 00,BUY_REGULAR,190000,2,2,2,2,3,,,,INSTALLED,JUST_RENOVATED,70,,,0,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Oostende,8400,Acta Vastgoed,acta@contactme.skarabee.com,+32 59 80 00 04,BUY_REGULAR,189000,4,4,3,0,3,1,,,,TO_BE_DONE_UP,184,53,138,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Amay,4540,Trevi Rasquain,trevi-rasquain@omniwebsites.be,+32 85 25 39 03,BUY_REGULAR,127500,2,2,1,0,1,,,,SEMI_EQUIPPED,GOOD,97,,184,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Lier,2500,Home Sweet Home Immobiliën,homesweethome@contactme.skarabee.com,+32 3 488 45 88,BUY_REGULAR,289000,2,3,1,0,1,6,,,,GOOD,125,25,102,0,0,0,0,0,0,0,1,0
APARTMENT,APARTMENT,Flandres,Mortsel,2640,Bolt Immo,bolt@omniwebsites.be,+32 3 568 68 06,BUY_REGULAR,165000,3,1,1,0,1,,,,NOT_INSTALLED,TO_RENOVATE,92,,,0,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Flandres,Waregem,8790,IMMO BEGUIN,beguinwaregem@omniwebsites.be,,BUY_REGULAR,320000,,2,1,0,2,,1,,INSTALLED,GOOD,90,,,0,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Mons,7000,Alpimmo SA Grana,storage8299_438@importfrommedia.be,+32 65 34 84 24,BUY_REGULAR,149000,2,2,1,0,,,,,INSTALLED,GOOD,76,,,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,MOLENBEEK-SAINT-JEAN,1080,Optimmo-Invest,Info@optimmo-invest.be,+32 2 342 11 14,BUY_REGULAR,249000,2,2,1,1,1,6,,,INSTALLED,GOOD,102,,,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Aalst (9300),9300,Woonservice,200141@secure.fortissimmo.net,+32 53 70 00 45,BUY_REGULAR,336000,,3,1,0,,14,1,,INSTALLED,TO_BE_DONE_UP,240,,550,0,0,0,0,0,0,0,0,0
HOUSE,APARTMENT_BLOCK,Flandres,Sint-Niklaas,9100,BVBA de woninggalerij,199983@secure.fortissimmo.net,+32 3 771 99 80,BUY_REGULAR,275000,,0,2,0,,,1,,INSTALLED,TO_RENOVATE,172,,99,0,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,SINT-KATELIJNE-WAVER,2860,Immo Vercammen,info@immovercammen.be,+32 15 75 54 44,BUY_REGULAR,345000,3,3,1,0,1,,,,INSTALLED,GOOD,128,,181,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Bruxelles,1000,New Deal Properties,newdealp_bruxelles@importfrommedia.be,,BUY_REGULAR,525000,2,3,2,2,2,,1,1,HYPER_EQUIPPED,AS_NEW,117,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Bruxelles,Woluwe-Saint-Pierre,1150,Sorimo  - Bruxelles,sorimo_bruxelles@importfrommedia.be,+32 2 772 80 20,BUY_REGULAR,765000,3,4,2,0,3,,1,3,SEMI_EQUIPPED,TO_RENOVATE,214,,505,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Gent,9000,Vicus,info@vicusvastgoed.be,,BUY_REGULAR,349000,2,3,1,0,1,1,,,,,98,9,51,0,0,0,0,0,0,0,1,0
APARTMENT,GROUND_FLOOR,Flandres,Deurne (2100),2100,VB Partners Immobiliën,201383@secure.fortissimmo.net,+32 3 337 50 70,BUY_REGULAR,299000,,2,1,0,1,8,,,INSTALLED,GOOD,75,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Sint-Pieters-Leeuw,1600,Immo Pické BV BVBA.,storage6011_791@importfrommedia.be,+32 2 331 62 69,BUY_REGULAR,249000,,2,1,1,1,,,,INSTALLED,AS_NEW,71,,,1,0,0,0,0,0,1,0,0
HOUSE,VILLA,,Aguilas,30880,My 2nd Place,myplacer_my2ndplace@importfrommedia.be,,BUY_REGULAR,429000,4,3,2,0,2,,,1,HYPER_EQUIPPED,AS_NEW,98,180,292,0,0,0,0,0,0,1,1,1
HOUSE,APARTMENT_BLOCK,Wallonie,MARCHE-EN-FAMENNE,6900,MCA Immobilier,immomca@omniwebsites.be,+32 86 32 36 76,BUY_REGULAR,399000,2,4,1,0,4,,,,SEMI_EQUIPPED,TO_RENOVATE,325,,310,1,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Gand,9000,Trevi Gent,Trevi.gent@omniwebsites.be,+32 9 267 85 75,BUY_REGULAR,365000,3,2,1,0,1,,,,HYPER_EQUIPPED,JUST_RENOVATED,77,,,1,0,1,0,1,0,1,1,0
APARTMENT,APARTMENT,Flandres,Halen,3545,Era Nobis - Herk-de-Stad,nobis@era.be,+32 11 35 14 00,BUY_REGULAR,250000,4,2,1,0,,,,,,,99,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Drogenbos,1620,Multimmo bvba,multimmo@omniwebsites.be,+32 2 378 40 40,BUY_REGULAR,340000,2,3,1,0,,,1,,INSTALLED,GOOD,106,,,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,ELSEGEM,9790,Immo Van Parijs,immovanparijs-z7jqoksk@omniwebsites.be,+32 56 29 30 30,BUY_REGULAR,259000,3,3,1,0,1,,,2,INSTALLED,GOOD,160,,519,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Boom,2850,Immobib,immobib_antwerpen@importfrommedia.be,+32 3 230 59 39,BUY_REGULAR,299900,2,2,1,1,3,,,,INSTALLED,GOOD,206,,60,1,0,0,0,0,0,1,0,0
HOUSE,MANSION,Flandres,Malines,2812,Immodôme,immodome_antwerpen@importfrommedia.be,,BUY_REGULAR,1195000,4,5,2,0,3,6,1,5,INSTALLED,AS_NEW,334,1065,1265,1,0,0,0,0,0,1,1,0
APARTMENT,PENTHOUSE,Flandres,Herentals,2200,Heylen Vastgoed Herentals,heylenvastgoed@omniwebsites.be,+32 14 70 51 58,BUY_REGULAR,495000,2,2,2,0,1,,,,INSTALLED,,141,,,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Charleroi,6000,IKOAB,booking@ikoab.com ,+32 2 582 99 06,BUY_REGULAR,660000,2,9,,6,4,,,,HYPER_EQUIPPED,GOOD,386,250,450,1,0,0,1,0,0,1,1,0
HOUSE,VILLA,Flandres,Anvers,2100,Reds Group,storage8013_994@importfrommedia.be,+32 3 227 58 58,BUY_REGULAR,1395000,4,6,3,0,5,7,2,11,,GOOD,800,,1895,0,0,0,0,0,0,1,0,1
APARTMENT,APARTMENT,Flandres,Gand,9000,Verdegem Vastgoed,verdegemvastgoed@omniwebsites.be,+32 9 258 11 44,BUY_REGULAR,514000,2,2,1,0,1,,1,,INSTALLED,AS_NEW,135,,,0,0,0,0,1,0,1,0,1
APARTMENT,PENTHOUSE,Bruxelles,Uccle,1180,James Realty,jamesrea_ixelles@importfrommedia.be,+32 2 218 38 38,BUY_REGULAR,1685000,3,2,2,0,2,3,1,2,,AS_NEW,180,,,1,0,0,0,0,0,1,0,0
APARTMENT,PENTHOUSE,Flandres,Knokke-Heist,8300,Christophe Colpaert Exclusive Properties,christophecolpaert_knokke@importfrommedia.be,+32 50 61 25 71,BUY_REGULAR,1395000,3,2,2,0,2,3,1,,USA_HYPER_EQUIPPED,AS_NEW,76,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Duinbergen,8301,Knokke Homes,201385@secure.fortissimmo.net,+32 50 76 07 60,BUY_REGULAR,995000,,3,2,0,,9,,1,,,128,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Jette,1090,CENTURY 21 Expo,info@century21expo.be,+32 2 476 21 21,BUY_REGULAR,235000,2,2,,1,1,,,,INSTALLED,,80,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Deurne,2100,ERA ONE,immoweb@erabelgium.be,+32 3 360 85 30,BUY_REGULAR,182500,2,2,1,0,,,,,,,67,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Liège Chênée,4032,Bureau Godin – Liège,bureau-godin_grivegnee@importfrommedia.be,+32 4 222 90 09,BUY_REGULAR,220000,2,3,1,0,1,,,,INSTALLED,GOOD,162,,98,0,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,NEVELE,9850,Infinimo,infinimo@omniwebsites.be,+32 9 383 06 76,BUY_REGULAR,210000,3,3,1,0,,,1,,SEMI_EQUIPPED,TO_RENOVATE,177,,77,1,0,0,0,1,0,0,1,0
HOUSE,MIXED_USE_BUILDING,Flandres,Langdorp,3201,Horse Immo,Horseimmo@importfrommedia.be,+32 53 60 65 66,BUY_REGULAR,639000,4,4,1,0,2,,1,8,INSTALLED,GOOD,210,,8737,1,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Evere,1140,Casalina Real Estate,immocasalina_evere@importfrommedia.be,+32 2 705 11 10,BUY_REGULAR,224000,2,1,1,1,1,,,,INSTALLED,TO_BE_DONE_UP,60,,,0,0,0,0,0,0,0,0,0
APARTMENT,DUPLEX,Wallonie,Orp-Jauche,1350,Property Lab,storage5237_500@importfrommedia.be,+32 2 537 47 38,BUY_REGULAR,379900,2,3,2,1,2,,,2,HYPER_EQUIPPED,AS_NEW,175,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Kluisbergen,9690,DL Groupe Tournai 069,cabinet056_684@importfrommedia.be,+32 69 66 56 56,BUY_REGULAR,169000,2,3,1,1,,,,,USA_INSTALLED,TO_RENOVATE,220,73,185,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Dilbeek Groot-Bijgaarden,1702,Property Lab,storage5237_500@importfrommedia.be,+32 2 537 47 38,BUY_REGULAR,225000,2,1,1,0,1,,,,HYPER_EQUIPPED,TO_BE_DONE_UP,90,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Waterloo,1410,Aryes Properties s.p.r.l,aryesproperties2_wavre@importfrommedia.be ,+32 10 87 20 00,BUY_REGULAR,429000,,2,1,0,,,,,,,97,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Seraing,4100,Groupe PENOIT,penoit_seraing@importfrommedia.be,+32 4 338 42 32,BUY_REGULAR,149000,2,2,1,1,1,,1,,SEMI_EQUIPPED,GOOD,110,54,185,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Berlaar,2590,Boonstra Vastgoed,z47768@secure.fortissimmo.net,,BUY_REGULAR,315000,,2,1,0,2,,1,,INSTALLED,,162,,451,1,0,1,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Koksijde,8670,Groep Caenen Oostduinkerke-Koksijde-Nieuwpoort,19992799657@secure.fortissimmo.net,+32 58 51 81 25,BUY_REGULAR,675000,,3,,0,2,12,,2,INSTALLED,AS_NEW,163,,450,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Seraing,4101,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,89000,,1,1,1,1,,,,SEMI_EQUIPPED,AS_NEW,76,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Gand,9000,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,320000,4,2,1,0,2,,1,1,USA_HYPER_EQUIPPED,AS_NEW,90,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Saint-Gilles,1060,ERA Châtelain,immoweb@erabelgium.be,+32 2 535 98 98,BUY_REGULAR,260000,2,2,1,0,,,,,,,67,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Beveren,9130,ERA Wonen Beveren,immoweb@erabelgium.be,+32 3 296 37 69,BUY_REGULAR,399000,4,3,1,0,,,1,,,,170,466,1066,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Sint-Amandsberg,9040,Agence Rosseel,rosseel@contactme.skarabee.com ,+32 9 220 50 00,BUY_REGULAR,650000,,6,3,0,3,1,3,,,,254,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,NOSSEGEM,1930,A Property - Pelsmaekers,app@omniwebsites.be,,BUY_REGULAR,379000,2,2,1,0,1,,,,SEMI_EQUIPPED,GOOD,202,160,289,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Hoboken,2660,Hans immo.,hansimmo-wr5pzi@omniwebsites.be,+32 3 290 30 30,BUY_REGULAR,310000,3,3,2,0,,,,,,TO_BE_DONE_UP,160,55,0,0,0,0,0,1,0,1,1,0
APARTMENT,DUPLEX,Wallonie,Braine-l'Alleud,1420,Macnash Lembeek,macnash-lembeek@omniwebsites.be,+32 2 881 17 88,BUY_REGULAR,189000,2,5,1,0,,,,,,TO_RENOVATE,149,,,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Wallonie,Herstal,4040,Nigel Immo,nigelimmo_oupeye_136@importfrommedia.be,+32 4 264 38 04,BUY_REGULAR,149000,3,2,1,1,2,,1,1,INSTALLED,TO_RENOVATE,95,70,285,1,0,1,0,0,0,1,1,0
HOUSE,APARTMENT_BLOCK,Bruxelles,Anderlecht,1070,Trianon Invest,trianoninvest_anderlecht@importfrommedia.be,+32 2 520 19 00,BUY_REGULAR,1295000,3,9,9,9,9,,,,SEMI_EQUIPPED,GOOD,580,,140,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Liège Grivegnée,4030,Sciara Immo,immobilieresciara@importfrommedia.be,+32 4 366 00 26,BUY_REGULAR,229000,2,4,1,1,2,,,,INSTALLED,AS_NEW,150,,140,1,0,1,0,0,0,1,0,0
APARTMENT,PENTHOUSE,Bruxelles,Woluwe-Saint-Pierre,1150,Sorimo  - Bruxelles,sorimo_bruxelles@importfrommedia.be,+32 2 772 80 20,BUY_REGULAR,285000,2,1,1,0,1,,,,INSTALLED,TO_BE_DONE_UP,70,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,ANGRE,7387,AV-immobilier,av-immobilier@omniwebsites.be,+32 69 77 73 10,BUY_REGULAR,160000,4,2,1,0,1,,,,INSTALLED,TO_BE_DONE_UP,138,,0,0,0,0,0,1,0,1,0,0
APARTMENT,DUPLEX,Flandres,Heers,3870,ERA Nobis - Hasselt,nobis@era.be,+32 11 35 14 00,BUY_REGULAR,299000,4,2,1,0,,,,,,GOOD,115,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Gammerages,1570,Immo Pické BV BVBA.,storage6011_791@importfrommedia.be,+32 2 331 62 69,BUY_REGULAR,195000,3,3,1,0,1,,1,4,NOT_INSTALLED,TO_RENOVATE,120,,520,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Ekeren,2180,Kasper & Kent,Z47021@secure.fortissimmo.net,+32 2 880 40 01,BUY_REGULAR,375000,,3,1,0,2,14,1,,INSTALLED,,170,84,169,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Zele,9240,CAPSTON REAL ESTATE,finactor_lokeren@importfrommedia.be,+32 52 52 52 10,BUY_REGULAR,280000,2,3,2,2,2,,,,INSTALLED,JUST_RENOVATED,166,150,254,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Bruxelles,Etterbeek,1040,Latour et Petit Vente,latouretpetitvente@importfrommedia.be,+32 2 777 19 19,BUY_REGULAR,895000,2,6,3,2,3,,,,USA_HYPER_EQUIPPED,AS_NEW,270,30,110,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Looz,3840,BVBA het immohuis,hetimmohuis-r2la5jvz@omniwebsites.be,+32 12 26 22 05,BUY_REGULAR,285000,3,3,1,0,2,,2,,INSTALLED,,150,,0,1,0,1,0,1,0,1,0,0
HOUSE,MIXED_USE_BUILDING,Wallonie,Nandrin,4550,Nigel Immo,nigelimmo_oupeye_136@importfrommedia.be,+32 4 264 38 04,BUY_REGULAR,285000,3,3,1,1,3,,2,,INSTALLED,GOOD,505,110,675,0,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Renaix,9600,DMG Vastgoed,dmgvastgoed_285@importfrommedia.be,+32 55 21 12 10,BUY_REGULAR,439000,3,8,4,1,5,,1,1,INSTALLED,GOOD,400,,,0,0,0,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,Liege,4020,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,319000,2,4,4,4,4,,,,NOT_INSTALLED,GOOD,120,30,155,1,0,1,0,0,0,1,1,0
HOUSE,APARTMENT_BLOCK,Flandres,Gand,9000,Verdegem Vastgoed,verdegemvastgoed@omniwebsites.be,+32 9 258 11 44,BUY_REGULAR,1529000,2,8,7,0,7,,,,USA_SEMI_EQUIPPED,TO_RENOVATE,633,,206,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Zandhoven,2240,Omnia vastgoedmanagement,omniavastgoed@omniwebsites.be,,BUY_REGULAR,410000,2,4,1,0,2,,1,,INSTALLED,GOOD,181,65,198,0,0,0,0,1,0,0,1,0
HOUSE,HOUSE,Bruxelles,Woluwe-Saint-Pierre,1150,Sorimo  - Bruxelles,sorimo_bruxelles@importfrommedia.be,+32 2 772 80 20,BUY_REGULAR,1040000,3,5,3,0,4,,1,,HYPER_EQUIPPED,AS_NEW,250,,325,0,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Deurne,2100,Immo Jamar Antwerpen,info@jamar.immo,,BUY_REGULAR,189000,2,1,1,0,1,,,,INSTALLED,JUST_RENOVATED,72,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Durbuy,6940,Easyhome,storage7460_368@importfrommedia.be,+32 84 77 00 43,BUY_REGULAR,145000,4,1,,1,1,,,,,GOOD,96,,0,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Zoute,8300,Immo Cauwe Het Zoute,2009073722003059000000002@secure.fortissimmo.net,+32 50 61 23 73,BUY_REGULAR,1090000,,3,2,0,,7,,,HYPER_EQUIPPED,GOOD,98,,,0,0,0,0,0,0,0,0,0
HOUSE,EXCEPTIONAL_PROPERTY,Wallonie,Ciney,5590,Easyhome,storage7460_368@importfrommedia.be,+32 84 77 00 43,BUY_REGULAR,1995000,4,16,7,0,15,17,,30,,AS_NEW,1461,6996,8669,1,0,0,0,0,0,1,1,1
HOUSE,HOUSE,Flandres,Deurne,2100,Dewaele-woonvastgoed Deurne,deurne@dewaele.com,+32 3 206 76 76,BUY_REGULAR,335000,2,4,1,0,1,,,2,INSTALLED,TO_BE_DONE_UP,168,45,127,0,0,0,0,0,0,0,1,0
APARTMENT,APARTMENT,Bruxelles,Forest,1190,We Invest Bruxelles,storage4563_152@importfrommedia.be,+32 2 318 62 66,BUY_REGULAR,299000,4,2,1,1,1,,,,HYPER_EQUIPPED,GOOD,80,,,1,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Woluwe-Saint-Lambert,1200,Victoire (Immobilier Neuf),victoire_1490@importfrommedia.be,+32 2 375 10 10,BUY_REGULAR,374000,2,1,,1,1,,,1,USA_HYPER_EQUIPPED,AS_NEW,66,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Liège Bressoux,4020,Groupe Cadimmo Trooz-Liège-Sprimont,cadimmo_trooz@importfrommedia.be,+32 4 275 55 51,BUY_REGULAR,139000,2,2,1,1,1,,,,INSTALLED,TO_RENOVATE,100,30,80,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Marchin,4570,Honesty Liege - 7 bureaux proches de chez vous,honesty_liege_509@importfrommedia.be,+32 4 290 54 95,BUY_REGULAR,115000,2,1,1,1,1,,,,INSTALLED,TO_RENOVATE,80,560,602,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Deinze,9800,Landbergh,199809@secure.fortissimmo.net,+32 9 225 25 24,BUY_REGULAR,270000,,2,1,0,1,8,,,INSTALLED,GOOD,91,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Renaix,9600,Axel Lenaerts makelaars Oudenaarde,axellenaertsoudenaarde@omniwebsites.be,+32 55 60 30 00,BUY_REGULAR,495000,2,2,1,0,,,4,,INSTALLED,GOOD,143,,,1,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Genk,3600,ERA Nobis - Genk,nobis@era.be,+32 89 35 00 00,BUY_REGULAR,200000,2,3,1,0,,,,,,,120,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Waremme,4300,Trevi Rasquain,trevi-rasquain@omniwebsites.be,+32 85 25 39 03,BUY_REGULAR,107500,3,1,1,0,1,,,,NOT_INSTALLED,GOOD,45,,,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Wallonie,Namur,5004,Honesty Marche -  7  bureaux proches de chez vous,honesty_marche-en-famenn@importfrommedia.be,+32 84 45 64 58,BUY_REGULAR,399000,4,4,1,1,2,,1,,USA_INSTALLED,GOOD,180,,2462,1,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Schaerbeek,1030,,,,BUY_REGULAR,299000,2,3,1,1,2,,1,,USA_HYPER_EQUIPPED,AS_NEW,120,,,0,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Agence Het Zoute nv,storage7042_961@importfrommedia.be,+32 50 60 33 33,BUY_REGULAR,2850000,4,4,3,3,2,,1,1,USA_HYPER_EQUIPPED,AS_NEW,172,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Roeselare,8800,Dicasa BV,199981@secure.fortissimmo.net,+32 51 20 14 00,BUY_REGULAR,249500,,2,1,0,1,9,,1,INSTALLED,GOOD,80,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Rumbeke,8800,Bordes Izegem,Z294193722003562000000002@secure.fortissimmo.net,+32 51 67 67 57,BUY_REGULAR,279000,,2,1,0,2,12,,,INSTALLED,,138,,,0,1,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Putte,2580,Boonstra Vastgoed,z47768@secure.fortissimmo.net,,BUY_REGULAR,385000,,1,1,0,1,,,2,HYPER_EQUIPPED,,89,,,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Ouffet,4590,Immobilière Bertrand Nandrin,xavierbertrand2@omniwebsites.be,+32 85 31 31 15,BUY_REGULAR,349000,,3,,1,2,,1,3,INSTALLED,GOOD,126,1275,1749,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Wallonie,Seraing,4100,Sciara Immo,immobilieresciara@importfrommedia.be,+32 4 366 00 26,BUY_REGULAR,199000,4,4,3,3,4,,1,5,INSTALLED,GOOD,210,,128,1,0,1,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Dilbeek,1700,Immo Wemmel,immowemmel@contactme.skarabee.com,+32 2 460 02 24,BUY_REGULAR,409000,2,3,1,0,2,1,1,2,,TO_BE_DONE_UP,236,,198,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Habay,6720,Groupe Arcade,groupearcade_arlon@importfrommedia.be,+32 63 42 42 78,BUY_REGULAR,299000,3,2,2,2,2,,,,INSTALLED,AS_NEW,158,,,0,0,0,0,0,0,0,0,0
APARTMENT,FLAT_STUDIO,Flandres,Knokke-Heist,8300,Alex Dewulf,alexdewulfalberstrand@importfrommedia.be,+32 50 62 30 00,BUY_REGULAR,325000,2,1,1,0,1,,,,,AS_NEW,39,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Glabbeek,3380,Unique Properties BVBA,uniqueproperties_leuven@importfrommedia.be,+32 16 90 90 90,BUY_REGULAR,185000,3,2,1,0,1,,1,,,TO_RENOVATE,,,819,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Lichtervelde,8810,Durabrik Bouwbedrijven NV,Z48191@secure.fortissimmo.net,+32 800 62 732,BUY_REGULAR,377000,,4,1,0,,,,,,,187,180,280,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Lincent,4287,We Invest Hesbaye,storage4563_301@importfrommedia.be,+32 19 86 06 06,BUY_REGULAR,449000,4,5,2,2,3,,1,6,INSTALLED,AS_NEW,315,2006,2241,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Sint-Martens-Latem,9830,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,649000,3,2,1,1,2,,1,2,USA_HYPER_EQUIPPED,JUST_RENOVATED,124,188,386,0,0,0,0,0,0,0,1,0
APARTMENT,APARTMENT,Wallonie,Herstal,4040,Immobilière VANESSE : Oupeye (Vivegnis) - Visé,mobilierevanesse_482@importfrommedia.be,+32 4 240 15 20,BUY_REGULAR,129000,2,1,1,1,1,,,,INSTALLED,GOOD,65,,,0,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Liège,4000,BHS IMMO,storage7296_779@importfrommedia.be,+32 4 370 23 70,BUY_REGULAR,189000,2,3,1,1,1,,,,HYPER_EQUIPPED,TO_BE_DONE_UP,100,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Aubange,6790,Bekimmo,bekimmo@apilead.be,+32 63 22 02 14,BUY_REGULAR,290000,,2,1,0,1,,,,,AS_NEW,106,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Zele,9240,CAPSTON REAL ESTATE,finactor_lokeren@importfrommedia.be,+32 52 52 52 10,BUY_REGULAR,649000,3,5,3,3,2,,,,HYPER_EQUIPPED,AS_NEW,265,,0,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Ypres,8900,Diksimmo,200306@secure.fortissimmo.net,+32 51 50 11 51,BUY_REGULAR,425000,,3,1,0,2,,,,INSTALLED,JUST_RENOVATED,163,,80,1,0,1,1,0,0,0,0,0
